,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
94,136.0697455406189,0.6261595415745469,0.8354962348937989,0.021062254340444488,True,20,12,32,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.24167397267951,-104.00324267205801,-104.06067913423068,-107.41999101549679,-104.10602644455474,-105.76632264780396,2.171954888132661,103,-93.92254888964248,-95.3824399071861,-95.4701351611534,-96.6408089622667,-95.6228629377069,-95.40775917159111,0.8691447321720498
95,136.34731230735778,0.8068682428665931,0.8239955902099609,0.03582654629001222,True,20,12,32,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.2351584808522,-104.05317626281324,-103.99851529920953,-107.52421691007103,-104.10020793232793,-105.7822549770548,2.1889585049356803,108,-93.93222941145979,-95.37441317827329,-95.4500078509719,-96.64682390304749,-95.65093258855511,-95.41088138646153,0.8688441698649427
96,100.72842206954957,0.3039481718987417,2.102873945236206,0.1548563744507234,True,30,6,4,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.8317241558567,-104.55168481394402,-104.7332078744773,-101.43303516780692,-99.59020339997295,-104.02797108241157,3.489488763334949,15,-59.385271153995774,-61.062381331872736,-61.054290932049746,-64.43443618415701,-61.87036853124716,-61.56134962666448,1.6487276578281624
97,101.71401715278625,1.3961971372280235,2.1557960987091063,0.15709185508464654,True,30,6,4,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.87091920233146,-104.36622339133906,-104.66419635302474,-101.37010347333846,-99.63379072350853,-103.98104662870847,3.4934599377605466,11,-59.38928560989137,-61.05516346240273,-61.078960183216566,-64.406713005833,-61.928450382885885,-61.57171452884592,1.6393355159787164
98,95.67562127113342,0.5581341006144198,1.6859933853149414,0.11968707001411251,True,30,6,4,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.96220753902031,-104.49788528418352,-104.77290945741498,-102.9489840769671,-100.74311398875992,-104.58502006926918,3.0461088646783536,42,-68.72278338787021,-70.24153870600979,-70.16386201446278,-73.58359678008884,-71.15243816802183,-70.7728438112907,1.6062575018165677
99,91.88812417984009,0.7021237648849123,1.446150541305542,0.19358031734865708,True,30,6,4,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.7074934437944,-104.51337166812073,-104.77368258423033,-104.82075028485679,-102.08459723176453,-105.17997904255336,2.48267044579249,81,-78.92915244211564,-80.42959405292257,-80.3469471660517,-83.03939019660623,-81.16256433392233,-80.78152963832369,1.3406821844424712
100,91.21850380897521,0.8049867127134859,1.4742279529571534,0.06235043979343105,True,30,6,8,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.61446190436054,-104.48818239862216,-104.5581713056028,-103.99291087941316,-101.37391939677819,-104.80552917695536,2.6729767321043076,52,-75.1763874612966,-76.6915234600997,-76.59438780236407,-79.751744819529,-77.54897691895904,-77.15260409244968,1.5061392290255666
101,90.81324663162232,0.2758459165843099,1.4525058269500732,0.04873792743624788,True,30,6,8,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.68527068841921,-104.50408166358957,-104.68410032089511,-104.21071581122314,-101.37889740240685,-104.8926131773068,2.6823565360300314,59,-75.20855673947362,-76.65336304650249,-76.67447406569362,-79.76358704908144,-77.54448349860317,-77.16889287987087,1.4984421844614408
102,91.56698346138,0.3683566320833733,1.4561071872711182,0.052279666341907664,True,30,6,8,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.64132220979414,-104.44503599806512,-104.60446312254516,-103.95715438185023,-101.51445951594417,-104.83248704563975,2.6496234758883204,53,-75.18324714807054,-76.61746441197722,-76.61258865408564,-79.78675499719962,-77.55151546926167,-77.15031413611895,1.5201455839298437
103,87.02754182815552,0.2964109645421158,1.1739157676696776,0.02411107139340773,True,30,6,8,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.82130097194062,-104.46770104288609,-104.65164829492218,-105.5101849224045,-102.4740784952276,-105.3849827454762,2.4310139318382893,94,-82.66382024146967,-84.06305204147952,-83.99776816986152,-86.67316318117261,-84.77732460292759,-84.43502564738219,1.3109656936929108
104,83.39383459091187,0.47436901234175805,1.0731738090515137,0.0177736957685853,True,30,6,16,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.81261293843578,-104.64917306109405,-104.63757691826571,-106.5251232635881,-103.36170917054457,-105.79723907038564,2.2471190649675825,113,-87.8213655357963,-89.15515108998015,-89.2071828930422,-91.31472495697376,-89.69157776054458,-89.4380004472674,1.125449712638013
105,84.05819272994995,0.6101162285748571,1.085180139541626,0.0476143677651465,True,30,6,16,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.77533236374043,-104.72091080269273,-104.56953211936298,-106.56705295298428,-103.44958186868469,-105.81648202149302,2.2178020399829155,115,-87.76520680847838,-89.1763345049994,-89.23142159488933,-91.34771043022248,-89.80117387110566,-89.46436944193906,1.1562692576512241
106,84.0155541419983,0.5836381932593109,1.0933554649353028,0.04782742834760611,True,30,6,16,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.81467408763598,-104.69246611505676,-104.65975858332084,-106.45221132247957,-103.41264680701428,-105.80635138310149,2.2257144022285016,114,-87.73578446381482,-89.19229566257982,-89.23935956024279,-91.31821025877356,-89.7012320548828,-89.43737640005875,1.1490732061008941
107,84.03320980072021,0.5907518634575816,1.0850836277008056,0.09058704063778139,True,30,6,16,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.69395953466818,-104.49707847672079,-104.63114911703418,-106.44137473508411,-103.29322527105741,-105.71135742691293,2.230817397445132,97,-87.71227073102854,-89.0942661473162,-89.15904778229759,-91.3118199286374,-89.70544152367832,-89.39656922259161,1.161744581049506
108,76.45111842155457,1.0130913986666057,0.8608882427215576,0.025866754189753836,True,30,6,32,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-110.16537156883967,-105.09249602381172,-104.94461222217993,-108.42337551916543,-105.2502278181623,-106.77521663043183,2.131564225911345,140,-96.18468539928024,-97.60815848747062,-97.66081106007859,-98.68689192250983,-97.7679025456424,-97.58168988299633,0.8018390086648433
109,77.36234154701233,0.1920564650637449,0.8552047729492187,0.024518218030613506,True,30,6,32,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-110.0285790244336,-105.16852552813278,-105.05505213864618,-108.50364980701409,-105.14164208217332,-106.77948971608001,2.0871389411361907,141,-96.12517208868258,-97.69967171441765,-97.74180254588848,-98.73044871302564,-97.72715961050129,-97.60485093450312,0.8365555549002966
110,77.19999151229858,0.9727473166998579,0.8765523433685303,0.03340103160489133,True,30,6,32,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-110.09742269034182,-105.07248759677887,-105.03565453936481,-108.43167175393457,-105.19595641743042,-106.76663859957009,2.1071285683937373,138,-96.11559708260883,-97.6469976609016,-97.76419895219952,-98.68963498941943,-97.78755990114998,-97.60079771725586,0.8312763730692018
111,76.51335444450379,0.5619904837970353,0.8326737403869628,0.022008622558453598,True,30,6,32,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-110.09459670903733,-104.98195376964657,-104.98802639127547,-108.57089242204172,-105.15073860053981,-106.75724157850819,2.1582349107902035,136,-96.17850903221611,-97.52590721309494,-97.71152671258878,-98.75570828835485,-97.74246823487213,-97.58282389622536,0.8237776730646069
112,138.16433973312377,1.282155501730022,2.106250286102295,0.2151649778344542,True,30,9,4,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.76226078964756,-104.0856909202682,-104.61897757962865,-100.89083701448439,-99.18652256524214,-103.70885777385419,3.6333666506975795,7,-56.802173597429274,-58.57251468208838,-58.58124802926313,-61.88689442562883,-59.29326280815651,-59.027218708513224,1.6495451503230831
113,139.4714099407196,1.345073329316581,2.179765319824219,0.05131156567436055,True,30,9,4,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.58290438120406,-104.27276804748195,-104.49304904358245,-100.75144947643716,-99.21031686852004,-103.66209756344513,3.5891384987973836,4,-56.88405944991026,-58.68287251015232,-58.622279472538736,-61.84456529735434,-59.275423561081574,-59.06184005820745,1.6042902454426835
114,133.4953314304352,0.9734952800746024,1.663401222229004,0.13354774647018688,True,30,9,4,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.56053420325017,-104.22156237976705,-104.54158914433725,-102.40773798935882,-100.1856155624049,-104.18340785582363,3.1041451014833896,20,-66.42107515689204,-68.021715527535,-68.02853773379098,-71.34922828912096,-68.92344216186451,-68.5487997738407,1.616072970301071
115,128.1691638469696,1.01719501088008,1.192699098587036,0.025045758284157962,True,30,9,4,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.52710235726677,-104.06245262252163,-104.52373185240882,-104.13311243049378,-101.4761117030682,-104.74450219315183,2.624628329020818,48,-77.02588960756127,-78.44743181745534,-78.45256073215285,-81.28392148398834,-79.24361563336934,-78.89068385490543,1.3941326345674636
116,126.52023267745972,0.4224684350263357,1.460029697418213,0.0369085961073223,True,30,9,8,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.42032117155753,-103.93288570043667,-104.2037237525594,-103.4479994048375,-100.83781428026425,-104.36854886193107,2.7946688950358527,27,-72.7260190976343,-74.14958711607213,-74.20964769834164,-77.43545183523342,-75.15958981660381,-74.73605911277707,1.5573964536864984
117,126.45219826698303,0.7254137225765938,1.4367238521575927,0.07598806475700663,True,30,9,8,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.4947283032518,-104.00232006531162,-104.23182041477293,-103.42999724001919,-100.91046400941497,-104.4138660065541,2.802124038673727,31,-72.7507379271742,-74.14872956484967,-74.26487192894365,-77.45675363844295,-75.10441955341713,-74.74510252256552,1.5521554541987643
118,127.29372539520264,0.3473936481946959,1.4880449771881104,0.07100474568967097,True,30,9,8,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.37758611272164,-104.04033237763187,-104.24014157032192,-103.51871437511956,-100.82407414729612,-104.40016971661821,2.7747140010572875,30,-72.70551821914232,-74.15015954796641,-74.20013050745226,-77.40960265862988,-75.08298866533009,-74.7096799197042,1.550374792599757
119,121.67778849601746,0.395851651700303,1.134707546234131,0.0173879184958823,True,30,9,8,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.41094216804949,-103.97330326726335,-104.23665914719476,-104.88432760604185,-101.92415622769666,-104.88587768324922,2.469910190549005,58,-80.57642312330815,-82.04846887363065,-82.14941412814923,-84.7566075762313,-82.80244486823403,-82.46667171391067,1.3568445445461084
120,115.93162665367126,0.22031635888628673,1.0492183208465575,0.029904557115720543,True,30,9,16,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.37080818442547,-103.9629861315516,-104.13864846458428,-105.88890617215148,-102.7658416566692,-105.2254381218764,2.299947580617691,85,-85.82376628523129,-87.23152987097085,-87.27233445838309,-89.53827814736276,-87.83016589431307,-87.53921493125222,1.199130146828651
121,116.26489892005921,1.011513838817106,1.0512545585632325,0.041465714437682905,True,30,9,16,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.3751734686475,-104.06632512866658,-104.1784405854722,-105.84568415340995,-102.75692969808868,-105.24451060685699,2.2863276405639303,87,-85.75894850530926,-87.20313295894738,-87.26001091277561,-89.50219003515608,-87.87795084942377,-87.52044665232242,1.210496308355994
122,116.38088846206665,0.4882729018506578,1.025762414932251,0.04234428274124926,True,30,9,16,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.38473788628806,-104.05439792426529,-104.1451880352642,-105.96414557804381,-102.72168568648028,-105.25403102206833,2.3086111460410152,89,-85.80593212510263,-87.22832478653794,-87.25540977144496,-89.54208246609426,-87.83046455104359,-87.53244274004467,1.2064445886315351
123,117.2881046295166,0.6569633750694948,1.0924798488616942,0.028964588080326995,True,30,9,16,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.3343387170028,-104.05177248599375,-104.15362746895116,-105.89677706682394,-102.71250728632016,-105.22980460501836,2.288001539930575,86,-85.80392271793671,-87.23501049810245,-87.26949081922784,-89.53812604230849,-87.86422389851103,-87.54215479521731,1.2064629081783593
124,106.24406185150147,1.0601978266952685,0.8168870449066162,0.019679644462564774,True,30,9,32,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-109.36844235165694,-104.22895283218342,-104.20792457664051,-107.69973233052826,-104.26852917651621,-105.95471625350505,2.171238097934537,122,-94.62338167668292,-96.122335398947,-96.14073484714015,-97.29540942688323,-96.23388365875276,-96.08314900168122,0.8518296334143336
125,106.77930254936219,0.43696567685260423,0.8489140510559082,0.0304195447416581,True,30,9,32,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.3493393278796,-104.27067664417015,-104.20475618541438,-107.70474084116056,-104.38573157713036,-105.98304891515102,2.1420597907768397,125,-94.57532909038777,-96.10060922542068,-96.14250216965586,-97.2769550185886,-96.26373292248385,-96.07182568530735,0.8642327017467969
126,106.70903372764587,0.7074442521208133,0.8503993034362793,0.048957472856167764,True,30,9,32,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.39635474867286,-104.268375180911,-104.2301335259323,-107.7028177443219,-104.38332503975244,-105.99620124791811,2.153106196815599,132,-94.5791850911128,-96.07691719528701,-96.17365494139015,-97.28052392635247,-96.28362368932716,-96.07878096869392,0.8653252587187208
127,106.88381676673889,0.35235824785114134,0.8294949531555176,0.036133484716088675,True,30,9,32,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.42124213612965,-104.21265862350955,-104.16309305555876,-107.67682311680608,-104.34724550484404,-105.96421248736962,2.1822302137351275,123,-94.62201159170462,-96.08152059736676,-96.13197761840885,-97.2980193537962,-96.25691394552769,-96.07808862136082,0.8536141525605458
128,178.17236742973327,1.4487561634918746,1.9352345943450928,0.17226089076326895,True,30,12,4,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.73623467801825,-104.25861383078053,-104.61542109798789,-100.64092016725826,-99.09400150846375,-103.66903825650175,3.6920068436017277,5,-55.3680034624788,-57.243966782270654,-57.14274195739049,-60.37319196701951,-57.82607213882876,-57.590795261597634,1.6161022105680876
129,179.73504672050476,1.540785073544636,2.164087247848511,0.07134130933164813,True,30,12,4,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.78253975898102,-104.23899397246493,-104.61051242367958,-100.57101797136562,-99.05313165054531,-103.6512391554073,3.7279716519433705,3,-55.437030369293964,-57.291963509954705,-57.18996478514806,-60.355804668991965,-57.851538922940485,-57.62526045126583,1.5871983953731752
130,172.04334182739257,1.2496721314434087,1.6200726985931397,0.14752621235658456,True,30,12,4,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.66890490224752,-104.09987509299138,-104.47641290726689,-102.18827749264369,-100.11869036701451,-104.11043215243281,3.183059964639346,18,-65.07996927549236,-66.69467588347098,-66.67646223048325,-70.07795204808932,-67.5815505812549,-67.22212200375816,1.6401046584665782
131,166.06571249961854,2.0695671663611024,1.2297053337097168,0.05987918045243658,True,30,12,4,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.43877051639443,-104.08103717101501,-104.53474836797318,-103.88535444504215,-101.30800707751887,-104.64958351558872,2.646617590415149,45,-75.79561416200802,-77.36520298418513,-77.3667231400901,-80.16319898406182,-78.16521384782023,-77.77119062363306,1.4218495392913362
132,164.1426598548889,1.1046105086615938,1.3982454776763915,0.07100092239934722,True,30,12,8,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.38910630694672,-103.83892320461992,-104.27783123284208,-102.9615933573795,-100.69107958270796,-104.23170673689924,2.8602239541446193,22,-71.24529507959457,-72.70515252705188,-72.69841953288906,-75.99173138951676,-73.67917632971043,-73.26395497175254,1.569729354152247
133,162.68850889205933,0.5806613121301961,1.3814753532409667,0.02430475914859774,True,30,12,8,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.4747770153852,-103.96704943790276,-104.24102309636571,-103.2025793922021,-100.5857934736841,-104.29424448310797,2.894551709387682,26,-71.21423826893324,-72.65699546412928,-72.80566865578716,-76.03589584332326,-73.65722082920333,-73.27400381227525,1.588557464321218
134,163.19995965957642,0.7672131226636825,1.4379961490631104,0.08266427862064372,True,30,12,8,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.34959539320687,-103.92477242644115,-104.22374711566505,-102.98278904077574,-100.65625584106562,-104.2274319634309,2.8506353494137318,21,-71.20396880056171,-72.74871765515321,-72.73514299310725,-76.01283902869167,-73.70071144949081,-73.28027598540093,1.5833156683732152
135,156.60301241874694,0.7127598391048605,1.1524177551269532,0.026633891240873224,True,30,12,8,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.31755161113152,-103.86448933116012,-104.24533265861376,-104.64616318874752,-101.65600634828725,-104.74590862758805,2.5093760616539753,49,-79.48975968725125,-80.85957279070726,-80.9162660167346,-83.69187534923016,-81.67875493600529,-81.32724575598571,1.3768812017168304
136,150.1707622051239,0.37992223884390686,1.1105281829833984,0.051579086531648805,True,30,12,16,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.27233324216105,-103.89397281853616,-103.96384271486032,-105.5512963757429,-102.46092701415502,-105.02847443309108,2.3365151286655506,66,-84.6547934037413,-86.0435513954987,-86.15761870015379,-88.49391080801097,-86.74290596373636,-86.41855605422822,1.243533329020132
137,149.80952501296997,0.7233635927286922,1.099984836578369,0.05056853765686382,True,30,12,16,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.22103770164722,-103.81754847909217,-104.04328976713511,-105.5524136255035,-102.5462934287606,-105.03611660042773,2.299998263257862,67,-84.67222736713555,-86.12767311956246,-86.14112887739972,-88.48042449286262,-86.81026378193731,-86.44634352777953,1.2338653319740758
138,148.96682295799255,0.8398487625664126,1.0290414810180664,0.028377267442806664,True,30,12,16,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.24908030132435,-103.82001982018495,-103.99018543100242,-105.5915347868002,-102.45975514004255,-105.02211509587089,2.3352547638674,64,-84.65102285630459,-86.08739142600282,-86.20048699211614,-88.50510487872744,-86.73849232927414,-86.43649969648501,1.2438515247586706
139,150.51241755485535,0.46927363393528504,1.0770766258239746,0.021103293104863453,True,30,12,16,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.27002837661688,-103.91741415911657,-103.95477713199838,-105.59745340508142,-102.52719147022029,-105.0533729086067,2.321857641765195,69,-84.69866697737832,-86.11870417813248,-86.13706870014758,-88.49420579060977,-86.80639831641722,-86.45100879253707,1.2313116796437045
140,135.88044319152831,1.5340486916229625,0.8307974815368653,0.013864481761003829,True,30,12,32,4,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-109.24819072710211,-103.95540560584237,-104.01277669486784,-107.56151399204015,-104.02061034331422,-105.75969947263334,2.224758564149453,100,-93.8148484215188,-95.29671571733684,-95.36307870285819,-96.58065257438257,-95.47558557118633,-95.30617619745655,0.8809512474976685
141,136.68787002563477,1.0411636779186677,0.8434903144836425,0.017180093007069484,True,30,12,32,8,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.27784366498831,-104.03057306652346,-104.01262480839249,-107.51277039621918,-104.07146907789749,-105.7810562028042,2.2063809982935356,107,-93.83201621891274,-95.24514067944725,-95.37938410843722,-96.58433511951755,-95.50709920682331,-95.30959506662762,0.878206606378497
