,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
142,137.00709276199342,0.8361426517873458,0.8422669887542724,0.0264424868697142,True,30,12,32,16,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.22564292362433,-104.05782513911434,-103.99324168522118,-107.46079923602203,-104.0664097013241,-105.76078373706119,2.1813059457005086,102,-93.82142841963777,-95.28595967618311,-95.37086071790738,-96.58630339852282,-95.50277387285186,-95.31346521702059,0.8816098237322141
143,136.49906373023987,0.6600315177012642,0.8007676124572753,0.01629074767697556,True,30,12,32,32,100,"{'bootstrap': True, 'max_depth': 30, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.19762099706644,-104.01185778055329,-104.07494933853023,-107.49415668978183,-104.0240754859258,-105.76053205837152,2.1786861636524013,101,-93.78305934603362,-95.28326775940762,-95.35157198591494,-96.6217897721474,-95.5181923224612,-95.31157623719295,0.9053302856150482
144,100.08636894226075,0.5889597791228517,2.0045916557312013,0.16608938546666369,True,40,6,4,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.92436489346814,-104.42002855045253,-104.85195093363053,-101.17724548893673,-99.51066754026931,-103.97685148135145,3.5810532937002892,10,-58.83489503428334,-60.52731007620183,-60.57760135107296,-63.82252958861199,-61.35745954157742,-61.02395911834951,1.6236450536334064
145,102.14903349876404,0.9081125470877223,2.018138790130615,0.05667937186519876,True,40,6,4,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.93597829475246,-104.36553892563686,-104.83783002374219,-101.26362235815618,-99.53012887586884,-103.98661969563129,3.5647729653657096,13,-58.85298169135026,-60.558799159977326,-60.588933258082356,-63.821616254830914,-61.31054740684423,-61.026575554217025,1.6141715117197861
146,96.54608373641967,0.6442294023215132,1.6343812942504883,0.037180163904269696,True,40,6,4,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.77386703979494,-104.3585261487153,-104.66926234404548,-102.7838278038073,-100.71201304289767,-104.45949927585214,3.0049368977076463,36,-68.3382414230719,-69.9292702036557,-69.87127262115945,-73.25636045583597,-70.83770567033646,-70.44657007481189,1.6181177373730724
147,92.59982295036316,0.8157501418322299,1.2710448265075684,0.055156010951457106,True,40,6,4,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.72156129211403,-104.5090683079039,-104.71782919670262,-104.86684224965917,-102.01056817636523,-105.16517384454899,2.5072613323603923,78,-78.76851524400347,-80.25177955640962,-80.21617201608088,-83.06516003702255,-80.96282849142938,-80.65289106898918,1.4012557943825414
148,92.24849185943603,1.2374313233194782,1.4555154323577881,0.051277216445569394,True,40,6,8,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.75449217669794,-104.40831104569979,-104.61917275698782,-104.07806387728643,-101.40025626702779,-104.85205922473995,2.71289549590312,54,-75.03896087731202,-76.49045654847221,-76.56725382777243,-79.7087143869785,-77.43652019383042,-77.04838116687311,1.5367861297260157
149,90.92155528068542,0.2908314350133346,1.4989436626434327,0.08410392939717443,True,40,6,8,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.70321694601809,-104.30513939489266,-104.51277440791877,-103.96998546055163,-101.37622509722918,-104.77346826132207,2.7120678838740453,51,-75.09701861027183,-76.52385006801784,-76.51598943658523,-79.70986765229766,-77.47838200336257,-77.06502155410702,1.525346922801066
150,92.21152882575988,0.6859385672116391,1.4778262615203857,0.05608502598887624,True,40,6,8,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.75162631185219,-104.45147663838178,-104.72108036393182,-103.99248530666718,-101.47617314361501,-104.8785683528896,2.6950079775604867,57,-75.10616079572704,-76.51602822679918,-76.54212469890476,-79.717875077351,-77.44788033832444,-77.06601382742129,1.5229023610684123
151,87.39504828453065,0.5197397389100854,1.2035198211669922,0.018300248595992438,True,40,6,8,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.72854625841786,-104.51083050932729,-104.62187510406255,-105.40347383803008,-102.4933540322126,-105.35161594841009,2.39036864167217,93,-82.53346418094637,-83.95904424681589,-83.92313283996135,-86.56247976853585,-84.74885638261266,-84.34539548377442,1.31824970983915
152,83.27027759552001,0.310825649014072,1.096871280670166,0.037226466560770985,True,40,6,16,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.74555884558286,-104.69011552858781,-104.64877488853519,-106.59076627300807,-103.45439949330711,-105.8259230058042,2.202198466327759,116,-87.8349505364846,-89.1642883361379,-89.2397641835804,-91.31664195577515,-89.74685314082767,-89.46049963056115,1.1230438807138028
153,83.07976980209351,0.5682162298896459,1.0964321136474608,0.021492203356961448,True,40,6,16,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.71587039513072,-104.59383208873832,-104.6270466118902,-106.53063639507847,-103.38490817798441,-105.77045873376441,2.2148063685488486,105,-87.75687153182587,-89.1870010643097,-89.17749350539546,-91.29722985558656,-89.77862556501466,-89.43944430442646,1.1427867716528695
154,83.22452268600463,0.3258971583616012,1.0706929683685302,0.044329133970437196,True,40,6,16,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.78980917070099,-104.72928817669414,-104.58454781732323,-106.50026803855893,-103.35430048253893,-105.79164273716326,2.236684925145975,111,-87.76922628295414,-89.20021828221452,-89.20602805854502,-91.21144909300774,-89.76075382713574,-89.42953510877143,1.1085206621567032
155,83.96855072975158,0.5050431868433618,1.1178110599517823,0.03043808485945938,True,40,6,16,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.66411622270846,-104.73606913687914,-104.61220889655485,-106.47476045265877,-103.3599554776056,-105.76942203728136,2.185343664060293,104,-87.71416693530055,-89.24904386035693,-89.19215311257669,-91.25377855409,-89.73955736225267,-89.42973996491537,1.136256397917266
156,75.43674178123474,0.13251291483335162,0.8620101928710937,0.029741361929010047,True,40,6,32,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-110.17227818818202,-104.98265215242034,-104.89938039399495,-108.46127621419883,-105.3019183848026,-106.76350106671975,2.1579988224891915,137,-96.18772925662071,-97.6027401472351,-97.72108090006134,-98.69825168985867,-97.87568484890622,-97.6170973685364,0.8111564652409703
157,76.77759699821472,0.14948793460830423,0.8429069519042969,0.020315651589191557,True,40,6,32,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.9862659699895,-105.09748089256384,-104.94910838714704,-108.46577702295829,-105.11632573828257,-106.72299160218827,2.100313431292848,133,-96.14491612550822,-97.64843361738696,-97.66542314957329,-98.68001329099947,-97.65928165803506,-97.55961356830059,0.8106395980936445
158,76.82905883789063,0.4716562814058717,0.8714339733123779,0.01132884784643769,True,40,6,32,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-110.00869608165381,-104.95224688261774,-104.9805813813904,-108.48060164350801,-105.26578385293845,-106.73758196842168,2.1061323440703,134,-96.15152765720646,-97.54642936894327,-97.68455969549716,-98.7637442350118,-97.85076586770985,-97.59940536487372,0.839675494393996
159,76.59469547271729,0.36250178900161445,0.842200517654419,0.02624130338573371,True,40,6,32,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 6, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-110.04576852468419,-105.0543367972099,-104.97444344318293,-108.59223381983378,-105.29219746400481,-106.79179600978311,2.116612581497893,142,-96.14483711246007,-97.62728826072696,-97.69028577719929,-98.73743188514906,-97.82170676072472,-97.60430995925202,0.8329714883923185
160,139.22385306358336,1.2587853351338996,2.0074977397918703,0.22380116865452293,True,40,9,4,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.80140199479224,-104.25019667359277,-104.61819845344701,-100.7762095447744,-99.16590546600212,-103.7223824265217,3.67360776582946,8,-56.4166519621536,-58.160743727815024,-58.16384688697202,-61.3194691618585,-58.84665966322067,-58.58147428040396,1.587754500251995
161,140.94784860610963,0.9859664269111844,2.1770045280456545,0.08895744250468544,True,40,9,4,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.82948649157612,-104.16841521872664,-104.48946149668427,-100.89018772014555,-99.08719145089881,-103.69294847560627,3.6765762894572527,6,-56.41471582300042,-58.20370196410547,-58.17677152335434,-61.31991328955234,-58.83674122692911,-58.590368765388334,1.585254069148097
162,134.74638605117798,0.5713308825879496,1.65328049659729,0.1092070254961948,True,40,9,4,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.50477056807809,-104.24752837541972,-104.50685254730011,-102.46024091735784,-100.19730870411577,-104.1833402224543,3.0751884412844044,19,-66.15077051830629,-67.75783358077237,-67.75957140288982,-71.09912040172543,-68.56647020687372,-68.26675322211352,1.618996572757441
163,128.07355608940125,1.172847985520494,1.239903211593628,0.02667431597625675,True,40,9,4,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.5099974846108,-104.01688675817896,-104.35824784300347,-104.18370280716395,-101.5286105194174,-104.71948908247494,2.6092868354064533,47,-76.86342000493673,-78.26760675802525,-78.34915580108641,-81.06584413625242,-79.10232894030644,-78.72967112812145,1.3738825874077767
164,126.85074877738953,0.6753363746445431,1.4561192989349365,0.050866796203957634,True,40,9,8,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.48350283494901,-104.0237694667169,-104.25618497604329,-103.43524494599424,-100.88056582624971,-104.41585360999063,2.8042876379240105,33,-72.64968800290603,-74.06536791162215,-74.09924483263818,-77.35117185708076,-75.0242740570852,-74.63794933226647,1.5544811608496807
165,126.49925293922425,0.43908093855187325,1.4764307022094727,0.09286932888919334,True,40,9,8,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.4936216632126,-104.06416970576431,-104.2762373780758,-103.46835294189374,-100.92164880353594,-104.44480609849647,2.7939196901689636,35,-72.67377085633908,-74.13356125678095,-74.09477920623203,-77.36122111087646,-75.01820334560945,-74.65630715516758,1.5470329956619164
166,127.66317329406738,0.728376257716328,1.4625123500823975,0.0658614186248808,True,40,9,8,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.45492891658796,-103.94833925176786,-104.2123225807367,-103.44714863813086,-100.83442284920717,-104.3794324472861,2.8075141179306886,29,-72.63657095007616,-74.09682502431579,-74.07173818097709,-77.34187515748218,-75.03641234269745,-74.63668433110972,1.5549215832966479
167,122.70331473350525,1.081600490714565,1.186309242248535,0.04637981710237155,True,40,9,8,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.36888570935228,-103.9258057449028,-104.23579968261758,-104.8642294639897,-101.8759598944061,-104.8541360990537,2.4696856721439335,55,-80.58356379090925,-81.9901218981264,-82.0399236566967,-84.6845148637589,-82.78378521541215,-82.41638188498068,1.3388093932016514
168,116.613490152359,0.4118749899361773,1.0908087730407714,0.07290521911614044,True,40,9,16,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.36395197375921,-103.96974308391356,-104.13021877990656,-105.88503374840974,-102.7166467350065,-105.2131188641991,2.3078957571970693,84,-85.80034471217255,-87.15969755964467,-87.25199123897929,-89.5162656943269,-87.87928138373253,-87.52151611777117,1.2060687538810173
169,116.30702881813049,0.44555846627421,1.0559747219085693,0.059049160594564644,True,40,9,16,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.4013813032474,-104.01574695096016,-104.08608584961019,-105.81397522684313,-102.73230955126161,-105.2098997763845,2.313475159840067,83,-85.8027767565845,-87.21994820553823,-87.23299489803368,-89.51477037428896,-87.85780435962218,-87.52565891881352,1.2011926731670335
170,116.72554273605347,0.4547431942210949,1.0531686305999757,0.058553517903369934,True,40,9,16,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.23624083524844,-103.90985913527967,-104.12320930402558,-105.7792997393593,-102.69085437925227,-105.14789267863304,2.2686121662075456,77,-85.7973941517006,-87.21206487705479,-87.2134256134105,-89.50739468778502,-87.7811876190613,-87.50229338980245,1.1977121357166678
171,117.17729001045227,0.31477056889176785,1.0938835144042969,0.053427813575520365,True,40,9,16,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.33366006756629,-104.04498053572655,-104.1626118856986,-105.74896761550505,-102.64983731532125,-105.18801148396355,2.2935285546665383,82,-85.74928853404576,-87.1987213530806,-87.26436915552934,-89.47686811835618,-87.83847446150097,-87.50554432450255,1.20280506947466
172,105.64827399253845,1.1302851214019591,0.8271773815155029,0.025879869167174975,True,40,9,32,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-109.42284759973968,-104.1634787548051,-104.18651538319757,-107.70121472246245,-104.34764364109482,-105.96434002025993,2.1906837895249534,124,-94.58591930963462,-96.07162487538076,-96.14756786922094,-97.28885614641797,-96.28245726659688,-96.07528509345022,0.8647685985045547
173,106.84837341308594,0.26982195183713586,0.8392919063568115,0.025831702726969257,True,40,9,32,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.38534936298015,-104.18641826044438,-104.23465490465081,-107.75865307856293,-104.36019086713323,-105.98505329475431,2.174710553804196,126,-94.64429340167959,-96.07627957487095,-96.18684708802294,-97.28732131670641,-96.29746540174952,-96.09844135660589,0.8456830520717962
174,107.52962636947632,0.672250714202992,0.8646951198577881,0.020163002051517862,True,40,9,32,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.42679888655353,-104.25159377599633,-104.23724379960926,-107.74817382506912,-104.2877559308575,-105.99031324361715,2.186074411531301,128,-94.63374894716988,-96.09427848090644,-96.16629768480324,-97.25211798032842,-96.2457832261739,-96.07844526387638,0.8367348235969825
175,107.64950037002563,0.6477165871256007,0.8420114040374755,0.027470452841191265,True,40,9,32,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 9, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.30702976421925,-104.1996324184848,-104.17540517930318,-107.70131724887415,-104.36104394877121,-105.9488857119305,2.148232274064818,121,-94.58877829436908,-96.11341060803737,-96.1390459621961,-97.3074609155448,-96.28430304814597,-96.08659976565866,0.8690830938252039
176,179.75242800712584,1.1562628307078324,2.025289440155029,0.1788468998591022,True,40,12,4,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.84582333963485,-104.17843085726075,-104.57784867991597,-100.57522169551522,-99.05840155016821,-103.64714522449898,3.7434039695764385,2,-54.896007373612946,-56.772807105970855,-56.759682156931675,-59.81776965238677,-57.356881947203014,-57.12062964722105,1.5830721542553488
177,181.48353810310363,1.788777971069626,2.123595857620239,0.17487104936476583,True,40,12,4,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.77726405064305,-104.14188908886813,-104.46952682947729,-100.5110869437374,-98.98043074582355,-103.57603953170988,3.743988389038104,1,-54.93176198314752,-56.74989482687305,-56.77566595616928,-59.7995705312884,-57.37756484327345,-57.12689162815034,1.5678092868242304
178,172.86904830932616,0.7895361716827686,1.6466733932495117,0.16608440696978163,True,40,12,4,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.63092214584574,-104.09754229417382,-104.58299335545932,-102.18605339621807,-99.91198566809797,-104.08189937195898,3.22569080625563,17,-64.79478630944526,-66.40589890529691,-66.38104979355757,-69.71374092167363,-67.28319823024789,-66.91573483204425,1.6129544832214675
179,166.17785067558287,1.2559581350398183,1.2313956260681151,0.041433133371511756,True,40,12,4,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.49740751081256,-104.12013142357961,-104.52682447490797,-103.81578053840948,-101.34796341684036,-104.66162147291,2.6605256964592363,46,-75.6794358595996,-77.1849401908781,-77.23401603811475,-80.04084639106466,-77.97437863985047,-77.62272342390152,1.4205699013901516
180,163.75858654975892,1.2063561296983643,1.4418298721313476,0.07850088194304926,True,40,12,8,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.41816852144497,-103.95720957307465,-104.12366135059682,-103.20520478988675,-100.65452844885478,-104.2717545367716,2.8575618964882046,24,-71.17394754573174,-72.63200576049003,-72.69743587805415,-75.96392317072119,-73.58971271617608,-73.21140501423466,1.5792766460174423
181,162.2406376838684,0.6217970093843367,1.4247798442840576,0.07138614250727893,True,40,12,8,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.47381725789282,-103.91679022477662,-104.18554782898849,-103.22092535942575,-100.59633161643241,-104.27868245750321,2.891630109008539,25,-71.1708356600806,-72.66599414582026,-72.6865863795439,-75.97280464877495,-73.58480205721413,-73.21620457828678,1.5812317362161423
182,163.4870087623596,0.558685527998737,1.4703587532043456,0.04942231364620627,True,40,12,8,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.47621699938071,-103.89289105160304,-104.1071201024626,-103.12496278907611,-100.6294657914665,-104.2461313467978,2.892583185994764,23,-71.14291580192659,-72.61172201811266,-72.64891085615679,-75.92728610690617,-73.578737394331,-73.18191443548665,1.5786869044220135
183,156.92335691452027,0.3564568652932691,1.1807976722717286,0.0630692124005964,True,40,12,8,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.30064073344457,-103.9305098287353,-104.20290725261749,-104.62525815001449,-101.73393118596489,-104.75864943015536,2.4815746314324616,50,-79.45201041615555,-80.90594869948892,-80.8841407643875,-83.64393964436015,-81.69005371761119,-81.31521864840066,1.3702786399857554
184,149.12467737197875,0.9003360545552912,1.0481656074523926,0.02982877536073276,True,40,12,16,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.32692590916446,-103.92188194801818,-103.92239059107412,-105.61409880873208,-102.50146737569251,-105.05735292653625,2.351561363278321,70,-84.69158393060857,-86.09190496372243,-86.05915579888025,-88.49863788258679,-86.75676779881753,-86.4196100749231,1.2376933575227524
185,148.8903769493103,0.4860087977870807,1.0626748561859132,0.024084441941089173,True,40,12,16,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.18494128813548,-103.82693165000738,-104.02905867772203,-105.61695499634565,-102.47051835806572,-105.02568099405525,2.3068664143084834,65,-84.66892139524427,-86.1026269409293,-86.13438945008562,-88.51567264627464,-86.73168575865866,-86.4306592382385,1.2439452625075438
186,149.35329194068908,0.27384691490708335,1.0422348022460937,0.02218710545792821,True,40,12,16,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.3110292384801,-103.84143617691322,-104.01845369982644,-105.66056848492023,-102.49532066488197,-105.0653616530044,2.3485776518224797,71,-84.62503423396988,-86.12654650410818,-86.12794292539822,-88.49541360874026,-86.74547543759984,-86.42408254196327,1.2495204650086245
187,151.03329148292542,1.0421348210041346,1.0705771446228027,0.04225086130011949,True,40,12,16,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.32874262465225,-103.87859877113219,-103.97764622871638,-105.68305721797518,-102.38253496733785,-105.05011596196277,2.3810036947583737,68,-84.68667219717535,-86.11690396908594,-86.11575144970377,-88.5062439903954,-86.7386425699099,-86.43284283525406,1.2362833040279269
188,136.16334495544433,0.38885492971278024,0.8447885990142823,0.0191201092893127,True,40,12,32,4,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-109.25872126870026,-104.00476495080989,-104.03458272242021,-107.53640205502386,-104.1004872903008,-105.78699165745101,2.200223139711888,110,-93.83955694427401,-95.26949108225021,-95.34242026932307,-96.58298830929975,-95.48615150524442,-95.3041216220783,0.8736418760787273
189,136.75711274147034,0.5141124495683587,0.8492013454437256,0.020661244812268702,True,40,12,32,8,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.24686889904065,-103.94951006687883,-104.0014872682907,-107.45899246451685,-104.02624729306898,-105.73662119835922,2.2098975788963005,98,-93.80396062964586,-95.28366926987746,-95.35776435737853,-96.613121590706,-95.50904873482787,-95.31351291648714,0.8954120729955296
190,136.8489541530609,0.4799629293542205,0.8680765151977539,0.04112375106307292,True,40,12,32,16,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.28134537326581,-103.9942899019638,-103.97125497035762,-107.47097804544497,-104.0056128405613,-105.74469622631868,2.2235720505057386,99,-93.82694720787596,-95.29583829282119,-95.32489712202582,-96.6043171295339,-95.52424202440334,-95.31524835533205,0.8855378945114238
191,135.89673385620117,0.8478562649386001,0.6982050895690918,0.06797865465766748,True,40,12,32,32,100,"{'bootstrap': True, 'max_depth': 40, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.27298479674228,-104.04146116465839,-104.0227070264139,-107.555081615618,-104.0885417833076,-105.79615527734805,2.205546614482179,112,-93.83188222801324,-95.296887573181,-95.36048705634303,-96.60761527776029,-95.48864485690353,-95.31710339844021,0.8835179827356495
